transaction_id,date,customer_id,product_id,store_id,quantity,unit_price,discount
T-2103,2023-10-09,CUST-134,P005,ST-2,1.0,67.5,0.0
T-2104,2023-06-12,CUST-133,P002,ST-3,3.0,225.0,0.2
T-2105,2023-10-29,CUST-198,P005,ST-2,2.0,67.5,0.0
T-2106,2023-10-25,CUST-156,P003,ST-3,3.0,120.0,0.0
T-2107,2023-09-24,CUST-185,P001,ST-3,4.0,300.0,0.0
T-2108,2023-11-27,CUST-162,P003,ST-2,3.0,120.0,0.0
T-2109,2023-06-09,CUST-133,P001,ST-3,1.0,300.0,0.2
T-2110,20/12/2023,CUST-198,P001,ST-3,3.0,300.0,0.0
T-2111,2023-06-08,CUST-169,P003,ST-5,5.0,120.0,0.0
T-2112,2023-11-26,CUST-101,P005,ST-5,5.0,67.5,0.0
T-2113,2023-02-19,CUST-197,P001,ST-3,3.0,300.0,0.0
T-2114,2023-08-28,CUST-190,P003,ST-5,1.0,120.0,0.0
T-2115,2023-08-01,CUST-182,P001,ST-5,3.0,300.0,0.1
T-2116,2023-07-12,CUST-124,P003,ST-3,5.0,120.0,0.2
T-2117,2023-06-28,CUST-149,P003,ST-4,1.0,120.0,0.2
T-2118,2023-01-21,CUST-163,P001,ST-3,4.0,300.0,0.0
T-2119,2023-05-27,CUST-132,P003,ST-3,4.0,120.0,0.0
T-2120,11/04/2023,CUST-113,P005,ST-5,2.0,67.5,0.0
T-2121,2023-04-01,CUST-195,P003,ST-4,4.0,120.0,0.2
T-2122,2023-11-07,CUST-111,P003,ST-3,4.0,120.0,0.2
T-2123,2023-12-20,CUST-130,P003,ST-4,1.0,120.0,0.0
T-2124,2023-11-14,CUST-102,P001,ST-3,3.0,300.0,0.0
T-2125,2023-10-28,CUST-160,P002,ST-5,5.0,225.0,0.0
T-2126,2023-04-19,CUST-154,P004,ST-5,3.0,37.5,0.0
T-2127,2023-11-24,CUST-127,P005,ST-2,3.0,67.5,0.0
T-2128,2023-09-08,CUST-158,P004,ST-5,4.0,37.5,0.0
T-2129,2023-05-22,CUST-103,P002,ST-3,3.0,225.0,0.0
T-2130,31/12/2023,CUST-159,P004,ST-3,2.0,37.5,0.0
T-2131,2023-12-21,CUST-105,P003,ST-4,5.0,120.0,0.0
T-2132,2023-01-08,CUST-101,P003,ST-5,5.0,120.0,0.1
T-2133,2023-04-22,CUST-152,P001,ST-1,4.0,300.0,0.0
T-2134,2023-09-20,CUST-158,P001,ST-2,1.0,300.0,0.0
T-2135,2023-01-21,CUST-173,P005,ST-4,3.0,67.5,0.0
T-2136,2023-12-27,CUST-153,P003,ST-1,4.0,120.0,0.1
T-2137,2023-06-01,CUST-124,P004,ST-4,3.0,37.5,0.0
T-2138,2023-01-27,CUST-199,P005,ST-1,3.0,67.5,0.2
T-2139,2023-11-22,CUST-163,P004,ST-5,5.0,37.5,0.0
T-2140,19/10/2023,CUST-146,P005,ST-4,1.0,67.5,0.0
T-2141,2023-09-30,CUST-154,P003,ST-1,3.0,120.0,0.1
T-2142,2023-02-27,CUST-143,P004,ST-5,4.0,37.5,0.1
T-2143,2023-06-23,CUST-177,P005,ST-4,5.0,67.5,0.1
T-2144,2023-12-13,CUST-165,P003,ST-1,4.0,120.0,0.1
T-2145,2023-05-06,CUST-116,P001,ST-4,3.0,300.0,0.0
T-2146,2023-01-23,CUST-171,P003,ST-3,5.0,120.0,0.0
T-2147,2023-09-30,CUST-158,P005,ST-3,3.0,67.5,0.2
T-2148,2023-09-25,CUST-102,P001,ST-4,2.0,300.0,0.1
T-2149,2023-10-06,CUST-104,P001,ST-4,2.0,300.0,0.0
T-2150,20/02/2023,CUST-106,P005,ST-1,,67.5,0.0
T-2151,2023-07-06,CUST-186,P004,ST-1,1.0,37.5,0.0
T-2152,2023-05-22,CUST-188,P004,ST-4,3.0,37.5,0.0
T-2153,2023-03-05,CUST-166,P002,ST-4,4.0,225.0,0.2
T-2154,2023-08-13,CUST-119,P005,ST-5,1.0,67.5,0.0
T-2155,2023-03-03,CUST-155,P003,ST-1,4.0,120.0,0.0
T-2156,2023-07-19,CUST-168,P003,ST-4,1.0,120.0,0.2
T-2157,2023-02-15,CUST-130,P003,ST-1,5.0,120.0,0.0
T-2158,2023-10-11,CUST-130,P003,ST-4,4.0,120.0,0.0
T-2159,2023-09-09,CUST-187,P005,ST-1,3.0,67.5,0.1
T-2160,08/07/2023,CUST-185,P002,ST-5,2.0,225.0,0.0
T-2161,2023-06-19,CUST-176,P003,ST-2,3.0,120.0,0.0
T-2162,2023-10-22,CUST-196,P005,ST-5,4.0,67.5,0.0
T-2163,2023-12-24,CUST-167,P002,ST-1,2.0,225.0,0.0
T-2164,2023-06-19,CUST-107,P001,ST-5,2.0,300.0,0.2
T-2165,2023-06-04,CUST-133,P001,ST-1,5.0,300.0,0.0
T-2166,2023-04-22,CUST-194,P002,ST-2,1.0,225.0,0.0
T-2167,2023-02-07,CUST-161,P003,ST-1,5.0,120.0,0.0
T-2168,2023-03-14,CUST-197,P001,ST-4,2.0,300.0,0.0
T-2169,2023-05-10,CUST-169,P002,ST-2,5.0,225.0,0.2
T-2170,16/04/2023,CUST-151,P002,ST-5,5.0,225.0,0.0
T-2171,2023-11-28,CUST-178,P003,ST-5,3.0,120.0,0.0
T-2172,2023-03-17,CUST-182,P002,ST-5,5.0,225.0,0.0
T-2173,2023-05-19,CUST-150,P003,ST-3,1.0,120.0,0.1
T-2174,2023-04-12,CUST-146,P002,ST-4,3.0,225.0,0.0
T-2175,2023-03-24,CUST-129,P004,ST-5,5.0,37.5,0.2
T-2176,2023-06-29,CUST-177,P003,ST-1,1.0,120.0,0.2
T-2177,2023-07-03,CUST-106,P005,ST-4,1.0,67.5,0.2
T-2178,2023-11-17,CUST-187,P004,ST-1,3.0,37.5,0.0
T-2179,2023-10-14,CUST-196,P001,ST-1,2.0,300.0,0.0
T-2180,31/10/2023,CUST-149,P001,ST-4,3.0,300.0,0.1
T-2181,2023-10-24,CUST-106,P003,ST-1,1.0,120.0,0.0
T-2182,2023-10-02,CUST-143,P001,ST-3,2.0,300.0,0.0
T-2183,2023-06-04,CUST-174,P001,ST-1,1.0,300.0,0.0
T-2184,2023-01-08,CUST-143,P002,ST-4,1.0,225.0,0.0
T-2185,2023-12-12,CUST-167,P003,ST-4,4.0,120.0,0.0
T-2186,2023-01-29,CUST-105,P005,ST-4,1.0,67.5,0.2
T-2187,2023-01-22,CUST-140,P001,ST-3,1.0,300.0,0.2
T-2188,2023-05-17,CUST-195,P003,ST-2,5.0,120.0,0.0
T-2189,2023-05-09,CUST-110,P004,ST-5,3.0,37.5,0.2
T-2190,04/11/2023,CUST-159,P005,ST-3,4.0,67.5,0.0
T-2191,2023-10-12,CUST-152,P001,ST-2,3.0,300.0,0.2
T-2192,2023-07-06,CUST-142,P004,ST-1,4.0,37.5,0.0
T-2193,2023-01-04,CUST-143,P004,ST-5,3.0,37.5,0.0
T-2194,2023-11-18,CUST-168,P002,ST-5,3.0,225.0,0.0
T-2195,2023-03-17,CUST-130,P003,ST-1,5.0,120.0,0.0
T-2196,2023-01-28,CUST-112,P001,ST-3,3.0,300.0,0.0
T-2197,2023-06-26,CUST-195,P003,ST-2,5.0,120.0,0.1
T-2198,2023-03-04,CUST-188,P004,ST-2,1.0,37.5,0.1
T-2199,2023-07-03,CUST-125,P002,ST-1,5.0,225.0,0.1
T-2200,30/03/2023,CUST-102,P001,ST-3,,300.0,0.2
T-2201,2023-06-12,CUST-106,P005,ST-4,5.0,67.5,0.0
T-2202,2023-07-07,CUST-101,P002,ST-5,1.0,225.0,0.0
T-2203,2023-10-22,CUST-169,P004,ST-5,4.0,37.5,0.1
T-2204,2023-12-19,CUST-172,P001,ST-3,3.0,300.0,0.0
T-2205,2023-04-28,CUST-151,P003,ST-1,2.0,120.0,0.2
T-2206,2023-06-28,CUST-139,P002,ST-5,2.0,225.0,0.2
T-2207,2023-03-29,CUST-123,P005,ST-3,1.0,67.5,0.1
T-2208,2023-03-18,CUST-199,P001,ST-3,3.0,300.0,0.2
T-2209,2023-09-15,CUST-174,P004,ST-2,2.0,37.5,0.0
T-2210,24/06/2023,CUST-144,P001,ST-5,3.0,300.0,0.0
T-2211,2023-03-12,CUST-104,P001,ST-1,5.0,300.0,0.0
T-2212,2023-01-26,CUST-172,P004,ST-1,3.0,37.5,0.2
T-2213,2023-04-30,CUST-140,P005,ST-1,3.0,67.5,0.0
T-2214,2023-02-21,CUST-126,P005,ST-4,3.0,67.5,0.0
T-2215,2023-01-13,CUST-148,P004,ST-5,4.0,37.5,0.0
T-2216,2023-02-03,CUST-110,P002,ST-1,2.0,225.0,0.1
T-2217,2023-04-27,CUST-135,P002,ST-3,5.0,225.0,0.0
T-2218,2023-09-08,CUST-164,P005,ST-4,4.0,67.5,0.0
T-2219,2023-05-27,CUST-168,P002,ST-3,4.0,225.0,0.2
T-2220,20/12/2023,CUST-193,P001,ST-5,3.0,300.0,0.0
T-2221,2023-04-16,CUST-147,P001,ST-5,5.0,300.0,0.0
T-2222,2023-05-28,CUST-198,P005,ST-1,1.0,67.5,0.2
T-2223,2023-12-12,CUST-106,P004,ST-3,1.0,37.5,0.2
T-2224,2023-08-05,CUST-148,P002,ST-3,3.0,225.0,0.1
T-2225,2023-01-11,CUST-127,P001,ST-1,1.0,300.0,0.2
T-2226,2023-01-10,CUST-160,P002,ST-5,5.0,225.0,0.1
T-2227,2023-01-30,CUST-153,P004,ST-1,5.0,37.5,0.0
T-2228,2023-03-26,CUST-170,P002,ST-5,5.0,225.0,0.0
T-2229,2023-10-28,CUST-171,P004,ST-3,3.0,37.5,0.2
T-2230,31/08/2023,CUST-181,P004,ST-2,2.0,37.5,0.1
T-2231,2023-09-11,CUST-109,P004,ST-2,5.0,37.5,0.0
T-2232,2023-05-04,CUST-133,P003,ST-1,5.0,120.0,0.2
T-2233,2023-02-22,CUST-200,P004,ST-2,4.0,37.5,0.0
T-2234,2023-11-13,CUST-158,P001,ST-3,2.0,300.0,0.0
T-2235,2023-02-08,CUST-115,P001,ST-4,1.0,300.0,0.0
T-2236,2023-05-14,CUST-172,P005,ST-3,5.0,67.5,0.0
T-2237,2024-01-01,CUST-132,P005,ST-4,5.0,67.5,0.1
T-2238,2023-02-13,CUST-158,P005,ST-1,2.0,67.5,0.0
T-2239,2023-07-30,CUST-120,P002,ST-1,5.0,225.0,0.0
T-2240,15/05/2023,CUST-102,P001,ST-2,1.0,300.0,0.2
T-2241,2023-08-08,CUST-139,P001,ST-3,2.0,300.0,0.0
T-2242,2023-01-14,CUST-198,P004,ST-3,1.0,37.5,0.2
T-2243,2023-10-19,CUST-173,P005,ST-3,4.0,67.5,0.0
T-2244,2023-01-18,CUST-169,P003,ST-5,3.0,120.0,0.0
T-2245,2023-10-29,CUST-191,P001,ST-1,4.0,300.0,0.0
T-2246,2023-08-24,CUST-102,P003,ST-2,4.0,120.0,0.1
T-2247,2023-06-05,CUST-189,P001,ST-4,4.0,300.0,0.0
T-2248,2023-11-08,CUST-108,P003,ST-3,3.0,120.0,0.0
T-2249,2023-12-02,CUST-155,P002,ST-3,5.0,225.0,0.1
T-2250,21/08/2023,CUST-160,P005,ST-1,,67.5,0.2
T-2251,2023-06-24,CUST-111,P005,ST-3,4.0,67.5,0.0
T-2252,2023-07-13,CUST-120,P002,ST-3,5.0,225.0,0.0
T-2253,2023-04-25,CUST-152,P005,ST-2,5.0,67.5,0.2
T-2254,2023-02-13,CUST-160,P004,ST-3,1.0,37.5,0.0
T-2255,2023-05-08,CUST-133,P003,ST-3,4.0,120.0,0.1
T-2256,2023-09-06,CUST-181,P004,ST-1,3.0,37.5,0.0
T-2257,2023-04-14,CUST-164,P001,ST-5,4.0,300.0,0.0
T-2258,2023-02-20,CUST-188,P003,ST-1,3.0,120.0,0.2
T-2259,2023-01-16,CUST-200,P005,ST-1,5.0,67.5,0.2
T-2260,04/07/2023,CUST-125,P004,ST-3,2.0,37.5,0.2
T-2261,2023-01-14,CUST-101,P001,ST-5,2.0,300.0,0.0
T-2262,2023-12-14,CUST-145,P003,ST-4,3.0,120.0,0.0
T-2263,2023-04-25,CUST-107,P004,ST-5,3.0,37.5,0.1
T-2264,2023-01-22,CUST-163,P002,ST-1,1.0,225.0,0.0
T-2265,2023-04-11,CUST-134,P001,ST-1,1.0,300.0,0.2
T-2266,2023-09-29,CUST-135,P005,ST-1,2.0,67.5,0.0
T-2267,2023-07-16,CUST-184,P002,ST-4,3.0,225.0,0.0
T-2268,2023-04-17,CUST-159,P001,ST-3,2.0,300.0,0.1
T-2269,2023-12-13,CUST-134,P005,ST-4,1.0,67.5,0.1
T-2270,27/06/2023,CUST-175,P001,ST-5,4.0,300.0,0.0
T-2271,2023-05-18,CUST-146,P003,ST-1,4.0,120.0,0.0
T-2272,2023-07-23,CUST-161,P005,ST-5,5.0,67.5,0.1
T-2273,2023-02-02,CUST-175,P002,ST-5,5.0,225.0,0.0
T-2274,2023-04-05,CUST-140,P005,ST-4,3.0,67.5,0.0
T-2275,2023-07-23,CUST-148,P005,ST-1,5.0,67.5,0.0
T-2276,2023-10-20,CUST-120,P002,ST-4,4.0,225.0,0.2
T-2277,2023-05-10,CUST-111,P004,ST-1,5.0,37.5,0.0
T-2278,2023-05-26,CUST-102,P003,ST-1,2.0,120.0,0.0
T-2279,2023-10-09,CUST-149,P004,ST-5,3.0,37.5,0.2
T-2280,02/06/2023,CUST-188,P002,ST-1,5.0,225.0,0.1
T-2281,2023-10-25,CUST-188,P005,ST-1,4.0,67.5,0.0
T-2282,2023-04-04,CUST-150,P001,ST-1,1.0,300.0,0.0
T-2283,2023-01-31,CUST-167,P001,ST-3,3.0,300.0,0.2
T-2284,2023-12-28,CUST-131,P001,ST-3,3.0,300.0,0.0
T-2285,2023-04-07,CUST-144,P001,ST-1,3.0,300.0,0.0
T-2286,2023-08-31,CUST-163,P003,ST-3,5.0,120.0,0.0
T-2287,2023-11-15,CUST-117,P001,ST-4,2.0,300.0,0.2
T-2288,2023-09-04,CUST-174,P004,ST-4,2.0,37.5,0.1
T-2289,2023-08-11,CUST-183,P004,ST-1,3.0,37.5,0.0
T-2290,25/09/2023,CUST-166,P005,ST-3,1.0,67.5,0.0
T-2291,2023-07-07,CUST-108,P003,ST-1,3.0,120.0,0.1
T-2292,2023-02-27,CUST-189,P004,ST-2,2.0,37.5,0.0
T-2293,2023-01-20,CUST-150,P002,ST-5,4.0,225.0,0.0
T-2294,2023-01-14,CUST-124,P001,ST-5,4.0,300.0,0.0
T-2295,2023-03-06,CUST-126,P004,ST-5,4.0,37.5,0.0
T-2296,2023-01-13,CUST-192,P004,ST-4,2.0,37.5,0.0
T-2297,2023-02-10,CUST-154,P003,ST-4,5.0,120.0,0.0
T-2298,2023-12-20,CUST-174,P003,ST-2,3.0,120.0,0.0
T-2299,2023-03-11,CUST-193,P005,ST-3,4.0,67.5,0.2
T-2300,20/08/2023,CUST-115,P003,ST-1,,120.0,0.1
T-2301,2023-03-24,CUST-121,P004,ST-1,5.0,37.5,0.1
T-2302,2023-09-13,CUST-141,P004,ST-3,2.0,37.5,0.1
T-2303,2023-12-23,CUST-199,P003,ST-1,4.0,120.0,0.1
T-2304,2023-07-09,CUST-121,P005,ST-2,3.0,67.5,0.2
T-2305,2023-12-08,CUST-169,P003,ST-5,1.0,120.0,0.2
T-2306,2023-04-24,CUST-181,P004,ST-2,5.0,37.5,0.0
T-2307,2023-12-11,CUST-170,P004,ST-1,1.0,37.5,0.0
T-2308,2023-12-08,CUST-139,P003,ST-1,5.0,120.0,0.2
T-2309,2023-11-01,CUST-143,P005,ST-2,1.0,67.5,0.0
T-2310,03/04/2023,CUST-186,P001,ST-5,5.0,300.0,0.1
T-2311,2023-06-22,CUST-150,P005,ST-5,3.0,67.5,0.2
T-2312,2023-08-02,CUST-186,P005,ST-4,4.0,67.5,0.1
T-2313,2023-10-14,CUST-193,P004,ST-5,1.0,37.5,0.0
T-2314,2023-04-30,CUST-109,P004,ST-4,3.0,37.5,0.1
T-2315,2023-07-03,CUST-144,P005,ST-1,3.0,67.5,0.0
T-2316,2023-02-25,CUST-140,P001,ST-5,4.0,300.0,0.1
T-2317,2023-12-08,CUST-170,P002,ST-1,3.0,225.0,0.1
T-2318,2023-07-04,CUST-145,P001,ST-2,4.0,300.0,0.0
T-2319,2023-06-08,CUST-149,P001,ST-5,1.0,300.0,0.0
T-2320,16/11/2023,CUST-121,P004,ST-5,2.0,37.5,0.0
T-2321,2023-09-05,CUST-122,P001,ST-5,5.0,300.0,0.1
T-2322,2023-06-19,CUST-170,P003,ST-3,5.0,120.0,0.0
T-2323,2023-04-13,CUST-111,P002,ST-3,5.0,225.0,0.1
T-2324,2023-06-27,CUST-127,P002,ST-3,4.0,225.0,0.0
T-2325,2023-04-09,CUST-155,P002,ST-1,1.0,225.0,0.1
T-2326,2023-09-11,CUST-157,P005,ST-3,2.0,67.5,0.1
T-2327,2023-01-25,CUST-158,P001,ST-3,3.0,300.0,0.0
T-2328,2023-11-07,CUST-188,P003,ST-5,3.0,120.0,0.1
T-2329,2023-08-03,CUST-112,P002,ST-5,4.0,225.0,0.2
T-2330,06/04/2023,CUST-113,P005,ST-4,5.0,67.5,0.0
T-2331,2023-07-27,CUST-187,P005,ST-2,5.0,67.5,0.1
T-2332,2023-10-11,CUST-121,P003,ST-3,2.0,120.0,0.0
T-2333,2023-12-22,CUST-131,P004,ST-3,3.0,37.5,0.2
T-2334,2023-12-07,CUST-166,P003,ST-5,3.0,120.0,0.0
T-2335,2023-12-08,CUST-172,P001,ST-2,4.0,300.0,0.0
T-2336,2023-12-10,CUST-106,P003,ST-1,4.0,120.0,0.1
T-2337,2023-04-17,CUST-186,P002,ST-3,2.0,225.0,0.2
T-2338,2023-02-01,CUST-127,P003,ST-1,3.0,120.0,0.1
T-2339,2023-06-15,CUST-166,P002,ST-4,3.0,225.0,0.2
T-2340,07/06/2023,CUST-200,P002,ST-3,1.0,225.0,0.0
T-2341,2023-05-08,CUST-132,P004,ST-1,2.0,37.5,0.0
T-2342,2023-07-02,CUST-198,P003,ST-1,1.0,120.0,0.0
T-2343,2023-03-30,CUST-147,P005,ST-5,1.0,67.5,0.0
T-2344,2023-01-26,CUST-151,P003,ST-4,4.0,120.0,0.0
T-2345,2023-06-16,CUST-106,P001,ST-3,2.0,300.0,0.2
T-2346,2023-03-27,CUST-168,P004,ST-1,4.0,37.5,0.1
T-2347,2023-08-13,CUST-151,P003,ST-5,5.0,120.0,0.0
T-2348,2023-08-20,CUST-189,P002,ST-1,1.0,225.0,0.0
T-2349,2023-09-13,CUST-160,P005,ST-3,3.0,67.5,0.2
T-2350,09/03/2023,CUST-155,P002,ST-4,,225.0,0.1
T-2351,2023-11-20,CUST-181,P003,ST-2,4.0,120.0,0.1
T-2352,2023-01-24,CUST-131,P005,ST-3,3.0,67.5,0.1
T-2353,2023-05-15,CUST-159,P004,ST-2,5.0,37.5,0.2
T-2354,2023-07-30,CUST-190,P005,ST-2,1.0,67.5,0.2
T-2355,2023-08-12,CUST-122,P002,ST-3,4.0,225.0,0.0
T-2356,2023-06-17,CUST-197,P004,ST-4,3.0,37.5,0.0
T-2357,2023-06-23,CUST-158,P001,ST-4,1.0,300.0,0.0
T-2358,2023-08-28,CUST-156,P005,ST-5,4.0,67.5,0.2
T-2359,2023-01-16,CUST-147,P004,ST-1,5.0,37.5,0.2
T-2360,08/11/2023,CUST-162,P004,ST-5,3.0,37.5,0.0
T-2361,2023-06-03,CUST-143,P004,ST-3,4.0,37.5,0.0
T-2362,2023-11-05,CUST-190,P001,ST-2,3.0,300.0,0.1
T-2363,2023-05-01,CUST-187,P002,ST-5,2.0,225.0,0.1
T-2364,2023-05-11,CUST-132,P005,ST-4,1.0,67.5,0.2
T-2365,2023-07-04,CUST-173,P002,ST-2,3.0,225.0,0.0
T-2366,2023-04-24,CUST-169,P005,ST-3,5.0,67.5,0.1
T-2367,2023-07-27,CUST-189,P003,ST-1,3.0,120.0,0.2
T-2368,2023-09-23,CUST-165,P005,ST-1,4.0,67.5,0.2
T-2369,2023-05-15,CUST-126,P002,ST-3,5.0,225.0,0.0
T-2370,29/05/2023,CUST-144,P001,ST-3,1.0,300.0,0.1
T-2371,2023-09-08,CUST-188,P004,ST-1,1.0,37.5,0.0
T-2372,2023-10-12,CUST-121,P004,ST-2,2.0,37.5,0.2
T-2373,2023-05-05,CUST-190,P004,ST-1,2.0,37.5,0.0
T-2374,2024-01-01,CUST-108,P001,ST-2,4.0,300.0,0.0
T-2375,2023-12-25,CUST-166,P001,ST-5,3.0,300.0,0.0
T-2376,2023-05-15,CUST-138,P002,ST-2,2.0,225.0,0.2
T-2377,2023-11-14,CUST-166,P004,ST-3,5.0,37.5,0.0
T-2378,2023-08-30,CUST-182,P005,ST-5,1.0,67.5,0.0
T-2379,2023-04-20,CUST-105,P004,ST-1,3.0,37.5,0.2
T-2380,24/08/2023,CUST-104,P003,ST-3,4.0,120.0,0.1
T-2381,2023-10-29,CUST-139,P002,ST-4,1.0,225.0,0.1
T-2382,2023-05-30,CUST-179,P005,ST-3,2.0,67.5,0.1
T-2383,2023-08-15,CUST-143,P004,ST-5,1.0,37.5,0.0
T-2384,2023-01-28,CUST-166,P003,ST-5,3.0,120.0,0.0
T-2385,2023-05-26,CUST-112,P003,ST-2,5.0,120.0,0.1
T-2386,2023-04-02,CUST-113,P001,ST-1,4.0,300.0,0.0
T-2387,2023-06-23,CUST-159,P002,ST-2,3.0,225.0,0.1
T-2388,2023-02-08,CUST-118,P005,ST-3,1.0,67.5,0.1
T-2389,2023-10-01,CUST-154,P001,ST-5,5.0,300.0,0.0
T-2390,19/01/2023,CUST-153,P001,ST-2,1.0,300.0,0.0
T-2391,2023-07-24,CUST-123,P003,ST-3,5.0,120.0,0.1
T-2392,2023-02-28,CUST-129,P003,ST-4,2.0,120.0,0.2
T-2393,2023-08-31,CUST-120,P003,ST-2,5.0,120.0,0.1
T-2394,2023-12-11,CUST-106,P005,ST-1,3.0,67.5,0.2
T-2395,2023-08-16,CUST-138,P002,ST-1,3.0,225.0,0.2
T-2396,2023-10-08,CUST-102,P004,ST-3,4.0,37.5,0.2
T-2397,2023-05-19,CUST-157,P002,ST-5,2.0,225.0,0.0
T-2398,2023-06-09,CUST-132,P001,ST-3,4.0,300.0,0.2
T-2399,2023-05-02,CUST-140,P003,ST-3,4.0,120.0,0.1
T-2400,23/09/2023,CUST-106,P001,ST-3,,300.0,0.2
T-2401,2023-08-26,CUST-189,P004,ST-3,3.0,37.5,0.0
T-2402,2023-10-18,CUST-142,P004,ST-5,1.0,37.5,0.2
T-2403,2023-09-02,CUST-117,P001,ST-1,5.0,300.0,0.2
T-2404,2023-11-30,CUST-132,P004,ST-2,1.0,37.5,0.1
T-2405,2023-07-13,CUST-183,P004,ST-3,1.0,37.5,0.0
T-2406,2023-01-22,CUST-147,P004,ST-2,4.0,37.5,0.0
T-2407,2023-03-15,CUST-161,P005,ST-1,3.0,67.5,0.1
T-2408,2023-08-23,CUST-106,P002,ST-3,4.0,225.0,0.0
T-2409,2023-06-26,CUST-108,P003,ST-4,3.0,120.0,0.1
T-2410,12/09/2023,CUST-176,P001,ST-4,3.0,300.0,0.1
T-2411,2023-07-31,CUST-170,P003,ST-1,1.0,120.0,0.0
T-2412,2023-04-24,CUST-135,P003,ST-1,3.0,120.0,0.0
T-2413,2023-01-30,CUST-103,P005,ST-3,1.0,67.5,0.2
T-2414,2023-04-15,CUST-128,P004,ST-5,3.0,37.5,0.1
T-2415,2023-02-25,CUST-170,P003,ST-4,2.0,120.0,0.0
T-2416,2023-04-20,CUST-183,P004,ST-2,3.0,37.5,0.0
T-2417,2023-09-06,CUST-195,P003,ST-2,3.0,120.0,0.0
T-2418,2023-08-21,CUST-144,P004,ST-2,3.0,37.5,0.1
T-2419,2023-09-24,CUST-135,P005,ST-3,1.0,67.5,0.2
T-2420,14/08/2023,CUST-192,P002,ST-2,4.0,225.0,0.2
T-2421,2023-12-19,CUST-176,P005,ST-1,4.0,67.5,0.1
T-2422,2023-08-13,CUST-137,P003,ST-1,4.0,120.0,0.1
T-2423,2023-04-13,CUST-193,P003,ST-2,3.0,120.0,0.0
T-2424,2023-02-09,CUST-197,P003,ST-1,5.0,120.0,0.2
T-2425,2023-05-31,CUST-132,P005,ST-5,3.0,67.5,0.2
T-2426,2023-04-11,CUST-200,P002,ST-4,1.0,225.0,0.2
T-2427,2023-08-25,CUST-140,P002,ST-3,4.0,225.0,0.2
T-2428,2023-06-01,CUST-145,P002,ST-2,3.0,225.0,0.0
T-2429,2023-05-02,CUST-165,P003,ST-4,2.0,120.0,0.2
T-2430,01/10/2023,CUST-188,P003,ST-3,2.0,120.0,0.0
T-2431,2023-10-15,CUST-177,P004,ST-3,3.0,37.5,0.1
T-2432,2023-07-14,CUST-184,P004,ST-2,4.0,37.5,0.1
T-2433,2023-07-20,CUST-138,P001,ST-4,4.0,300.0,0.2
T-2434,2023-10-10,CUST-165,P001,ST-3,2.0,300.0,0.0
T-2435,2023-05-09,CUST-177,P001,ST-4,3.0,300.0,0.0
T-2436,2023-09-15,CUST-128,P004,ST-4,3.0,37.5,0.0
T-2437,2023-11-01,CUST-199,P001,ST-3,5.0,300.0,0.0
T-2438,2023-06-14,CUST-190,P003,ST-2,5.0,120.0,0.0
T-2439,2023-12-02,CUST-196,P005,ST-3,1.0,67.5,0.1
T-2440,27/07/2023,CUST-160,P002,ST-2,5.0,225.0,0.0
T-2441,2023-12-14,CUST-106,P002,ST-3,4.0,225.0,0.2
T-2442,2023-07-12,CUST-165,P003,ST-3,1.0,120.0,0.1
T-2443,2023-07-16,CUST-199,P002,ST-2,3.0,225.0,0.0
T-2444,2023-02-22,CUST-181,P003,ST-4,2.0,120.0,0.2
T-2445,2023-05-03,CUST-134,P004,ST-5,1.0,37.5,0.0
T-2446,2023-11-12,CUST-110,P003,ST-5,2.0,120.0,0.0
T-2447,2023-02-25,CUST-128,P004,ST-2,1.0,37.5,0.0
T-2448,2023-04-16,CUST-146,P002,ST-4,4.0,225.0,0.0
T-2449,2023-01-23,CUST-163,P001,ST-4,3.0,300.0,0.0
T-2450,24/01/2023,CUST-192,P005,ST-3,,67.5,0.1
T-2451,2023-05-06,CUST-172,P005,ST-4,1.0,67.5,0.0
T-2452,2023-10-27,CUST-165,P005,ST-3,4.0,67.5,0.0
T-2453,2023-01-13,CUST-160,P002,ST-1,2.0,225.0,0.0
T-2454,2023-03-11,CUST-113,P002,ST-4,5.0,225.0,0.0
T-2455,2023-08-26,CUST-114,P003,ST-5,2.0,120.0,0.1
T-2456,2023-06-30,CUST-120,P001,ST-1,3.0,300.0,0.2
T-2457,2023-01-20,CUST-107,P003,ST-1,1.0,120.0,0.0
T-2458,2023-08-13,CUST-130,P004,ST-2,1.0,37.5,0.2
T-2459,2023-03-15,CUST-145,P005,ST-3,4.0,67.5,0.0
T-2460,16/08/2023,CUST-162,P002,ST-4,4.0,225.0,0.0
T-2461,2023-04-01,CUST-196,P002,ST-4,1.0,225.0,0.0
T-2462,2023-10-25,CUST-192,P001,ST-2,1.0,300.0,0.0
T-2463,2023-09-17,CUST-101,P002,ST-4,1.0,225.0,0.1
T-2464,2023-09-23,CUST-131,P004,ST-1,1.0,37.5,0.0
T-2465,2023-10-19,CUST-190,P002,ST-3,1.0,225.0,0.1
T-2466,2023-09-03,CUST-147,P005,ST-2,1.0,67.5,0.0
T-2467,2023-09-07,CUST-102,P004,ST-3,2.0,37.5,0.2
T-2468,2023-09-24,CUST-126,P005,ST-1,1.0,67.5,0.2
T-2469,2023-11-15,CUST-131,P005,ST-5,2.0,67.5,0.0
T-2470,10/03/2023,CUST-117,P005,ST-5,3.0,67.5,0.2
